# HD 209458, TESS 2-minute cadence, TESS Sector 56
# time is days from the first measurement, flux is normalised
time,flux
7.458274,0.9997430
7.459663,1.0002188
7.461052,1.0003069
7.462441,0.9998726
7.463830,0.9999212
7.465219,1.0003373
7.466607,1.0005411
7.467996,0.9995364
7.469385,0.9999932
7.470774,0.9999673
7.472163,0.9999381
7.473552,0.9998421
7.474941,1.0011000
7.476330,1.0000868
7.477718,0.9999145
7.479107,1.0002095
7.480496,0.9998371
7.481885,1.0000541
7.483274,0.9998880
7.484663,1.0000204
7.486052,1.0000665
7.487441,0.9996588
7.488829,0.9999797
7.490218,1.0000515
7.491607,0.9999113
7.492996,1.0000804
7.494385,1.0001050
7.495774,1.0006428
7.497163,1.0005637
7.498551,0.9993282
7.499940,0.9996158
7.501329,0.9999385
7.502718,0.9995876
7.504107,0.9996006
7.505496,0.9999705
7.506885,1.0000244
7.508274,1.0001869
7.509662,1.0000668
7.511051,1.0000096
7.512440,0.9998228
7.513829,1.0001513
7.515218,0.9998979
7.516607,1.0001932
7.517996,1.0004635
7.519385,0.9997350
7.520773,0.9997153
7.522162,0.9999591
7.523551,1.0003297
7.524940,1.0000518
7.526329,1.0001425
7.527718,1.0003042
7.529107,0.9999611
7.530495,0.9995362
7.531884,0.9997378
7.533273,1.0000817
7.534662,0.9998639
7.536051,0.9995790
7.537440,1.0000328
7.538829,0.9996551
7.540218,1.0011751
7.541606,0.9994559
7.542995,0.9997353
7.544384,0.9993709
7.545773,1.0003419
7.547162,1.0003505
7.548551,1.0001153
7.549940,0.9998322
7.551329,0.9994117
7.552717,0.9995548
7.554106,0.9994630
7.555495,1.0004167
7.556884,1.0000793
7.558273,1.0003869
7.559662,0.9999495
7.561051,0.9997244
7.562440,1.0002192
7.563828,0.9999048
7.565217,0.9998351
7.566606,1.0001010
7.567995,0.9999949
7.569384,0.9996916
7.570773,0.9999321
7.572162,0.9997040
7.573550,1.0000258
7.574939,0.9996578
7.576328,1.0000736
7.577717,1.0003465
7.579106,1.0003251
7.580495,0.9998721
7.581884,0.9994128
7.583273,0.9995408
7.584661,1.0005456
7.586050,1.0000030
7.587439,1.0007991
7.588828,1.0001235
7.590217,1.0001679
7.591606,1.0000346
7.592995,0.9998414
7.594384,0.9999636
7.595772,0.9994468
7.597161,0.9997374
7.598550,0.9998806
7.599939,1.0000257
7.601328,1.0000240
7.602717,0.9997388
7.604106,1.0000792
7.605494,1.0001122
7.606883,0.9999819
7.608272,1.0001806
7.609661,0.9999258
7.611050,1.0002094
7.612439,0.9995881
7.613828,0.9996869
7.615217,0.9999239
7.616605,0.9999002
7.617994,1.0000252
7.619383,0.9999176
7.620772,0.9994373
7.622161,1.0003566
7.623550,1.0000835
7.624939,0.9997632
7.626328,0.9993509
7.627716,1.0003191
7.629105,1.0008222
7.630494,0.9999613
7.631883,0.9997772
7.633272,0.9997159
7.634661,0.9998794
7.636050,0.9999542
7.637439,0.9997568
7.638827,1.0000620
7.640216,0.9994775
7.641605,0.9994493
7.642994,1.0003602
7.644383,1.0000998
7.645772,0.9997530
7.647161,0.9995853
7.648549,1.0003256
7.649938,0.9998156
7.651327,0.9997593
7.652716,0.9995281
7.654105,0.9998773
7.655494,0.9999708
7.656883,1.0002081
7.658272,1.0000320
7.659660,1.0001821
7.661049,1.0002456
7.662438,1.0000745
7.663827,0.9998158
7.665216,1.0002937
7.666605,0.9999114
7.667994,1.0001185
7.669383,1.0005859
7.670771,1.0001402
7.672160,1.0000088
7.673549,1.0000328
7.674938,1.0001862
7.676327,1.0006480
7.677716,1.0002784
7.679105,1.0003568
7.680493,1.0000220
7.681882,0.9996272
7.683271,1.0001118
7.684660,1.0003078
7.686049,1.0004867
7.687438,1.0002410
7.688827,0.9999263
7.690216,0.9998693
7.691604,1.0000974
7.692993,1.0000492
7.694382,1.0000732
7.695771,0.9997202
7.697160,0.9999088
7.698549,1.0001371
7.699938,0.9999832
7.701327,0.9998231
7.702715,1.0002338
7.704104,1.0001584
7.705493,0.9997847
7.706882,1.0000417
7.708271,1.0001871
7.709660,1.0000504
7.711049,1.0001347
7.712438,0.9995291
7.713826,1.0001370
7.715215,1.0001063
7.716604,1.0006915
7.717993,0.9997277
7.719382,1.0004337
7.720771,1.0003760
7.722160,1.0002803
7.723548,1.0000711
7.724937,1.0002706
7.726326,1.0002648
7.727715,1.0000100
7.729104,0.9996514
7.730493,1.0001943
7.731882,0.9999965
7.733271,1.0000547
7.734659,0.9997234
7.736048,0.9999185
7.737437,1.0001084
7.738826,0.9999860
7.740215,1.0000964
7.741604,0.9999744
7.742993,1.0001227
7.744382,0.9999857
7.745770,0.9997884
7.747159,1.0001180
7.748548,1.0000306
7.749937,1.0000426
7.751326,1.0004061
7.752715,0.9999402
7.754104,0.9996483
7.755492,1.0000092
7.756881,1.0000264
7.758270,0.9999031
7.759659,0.9998631
7.761048,0.9997388
7.762437,1.0000552
7.763826,0.9999230
7.765215,0.9995011
7.766603,0.9996647
7.767992,1.0001281
7.769381,0.9999286
7.770770,1.0002034
7.772159,0.9996325
7.773548,0.9999514
7.774937,0.9998265
7.776326,1.0006421
7.777714,0.9999006
7.779103,1.0001639
7.780492,1.0002406
7.781881,0.9993792
7.783270,1.0000187
7.784659,0.9996277
7.786048,1.0006611
7.787436,1.0002323
7.788825,0.9999787
7.790214,0.9998476
7.791603,0.9998467
7.792992,1.0004836
7.794381,0.9999698
7.795770,1.0000841
7.797159,0.9997969
7.798547,1.0004409
7.799936,1.0001726
7.801325,0.9999549
7.802714,1.0009941
7.804103,1.0002438
7.805492,1.0001027
7.806881,1.0005403
7.808270,1.0001329
7.809658,1.0004355
7.811047,0.9997275
7.812436,1.0002768
7.813825,1.0001121
7.815214,1.0003045
7.816603,1.0004734
7.817992,0.9994225
7.819380,1.0001604
7.820769,0.9995277
7.822158,0.9997673
7.823547,0.9999300
7.824936,0.9996669
7.826325,1.0000172
7.827714,0.9999307
7.829103,1.0004533
7.830491,0.9997082
7.831880,0.9997497
7.833269,1.0000684
7.834658,0.9994495
7.836047,0.9996469
7.837436,0.9996676
7.838825,1.0000330
7.840214,1.0002265
7.841602,0.9999163
7.842991,1.0009913
7.844380,0.9996475
7.845769,1.0000428
7.847158,0.9997667
7.848547,0.9998446
7.849936,1.0000747
7.851325,0.9999560
7.852713,1.0000083
7.854102,1.0004219
7.855491,1.0003137
7.856880,1.0002445
7.858269,1.0001855
7.859658,0.9997764
7.861047,1.0004360
7.862435,0.9996877
7.863824,1.0006388
7.865213,0.9995147
7.866602,1.0004872
7.867991,0.9998100
7.869380,0.9995639
7.870769,0.9998375
7.872158,1.0001010
7.873546,0.9997905
7.874935,1.0000959
7.876324,0.9998601
7.877713,0.9997698
7.879102,0.9997319
7.880491,1.0001020
7.881880,0.9999412
7.883269,0.9997225
7.884657,1.0004181
7.886046,0.9999807
7.887435,0.9993732
7.888824,1.0003369
7.890213,0.9996076
7.891602,1.0006803
7.892991,1.0001325
7.894379,1.0003080
7.895768,1.0001060
7.897157,0.9999337
7.898546,0.9999523
7.899935,1.0005043
7.901324,1.0012118
7.902713,0.9996339
7.904102,0.9999833
7.905490,0.9996798
7.906879,1.0002463
7.908268,1.0007966
7.909657,0.9998186
7.911046,0.9997791
7.912435,0.9994796
7.913824,1.0000302
7.915213,1.0005179
7.916601,1.0003665
7.917990,0.9995074
7.919379,1.0000886
7.920768,1.0002631
7.922157,1.0006151
7.923546,0.9996438
7.924935,1.0002703
7.926323,0.9998827
7.927712,1.0000323
7.929101,0.9999601
7.930490,0.9999608
7.931879,1.0004981
7.933268,0.9999747
7.934657,0.9998232
7.936046,1.0000045
7.937434,0.9998737
7.938823,1.0000665
7.940212,1.0001728
7.941601,1.0001795
7.942990,0.9997922
7.944379,1.0000108
7.945768,1.0004820
7.947157,1.0001187
7.948545,0.9997527
7.949934,1.0001009
7.951323,1.0003665
7.952712,0.9998203
7.954101,0.9996168
7.955490,1.0000883
7.956879,0.9993871
7.958267,1.0004444
7.959656,0.9997461
7.961045,1.0001803
7.962434,0.9997751
7.963823,1.0002420
7.965212,0.9995043
7.966601,1.0003474
7.967990,1.0000878
7.969378,1.0001718
7.970767,0.9999148
7.972156,1.0001098
7.973545,0.9998789
7.974934,0.9999351
7.976323,0.9996757
7.977712,0.9995543
7.979101,0.9998061
7.980489,0.9999471
7.981878,0.9999802
7.983267,0.9997363
7.984656,1.0002126
7.986045,0.9994170
7.987434,1.0003110
7.988823,0.9995210
7.990211,1.0002506
7.991600,0.9994887
7.992989,1.0002697
7.994378,1.0003906
7.995767,1.0002462
7.997156,1.0000279
7.998545,0.9996358
7.999934,0.9995343
8.001322,1.0004391
8.002711,1.0002873
8.004100,0.9997678
8.005489,0.9993425
8.006878,1.0002544
8.008267,1.0003600
8.009656,1.0001600
8.011045,0.9998261
8.012433,1.0000398
8.013822,1.0004279
8.015211,1.0002132
8.016600,1.0000307
8.017989,1.0001600
8.019378,0.9995662
8.020767,0.9998861
8.022155,1.0002350
8.023544,1.0001537
8.024933,1.0003952
8.026322,1.0001689
8.027711,1.0002687
8.029100,1.0003869
8.030489,1.0000858
8.031878,0.9996771
8.033266,1.0000503
8.034655,0.9999896
8.036044,0.9997669
8.037433,1.0000236
8.038822,0.9996121
8.040211,0.9999760
8.041600,1.0001308
8.042989,0.9996276
8.044377,0.9995107
8.045766,0.9994443
8.047155,0.9999868
8.048544,0.9999861
8.049933,0.9998437
8.051322,0.9999141
8.052711,0.9999312
8.054099,0.9999134
8.055488,1.0001516
8.056877,0.9999180
8.058266,1.0004321
8.059655,1.0001373
8.061044,1.0000292
8.062433,0.9996073
8.063822,0.9998735
8.065210,0.9994973
8.066599,1.0002286
8.067988,1.0004745
8.069377,0.9998563
8.070766,1.0006457
8.072155,0.9999549
8.073544,1.0000023
8.074933,1.0002427
8.076321,1.0000812
8.077710,1.0002452
8.079099,1.0003695
8.080488,0.9997661
8.081877,1.0003488
8.083266,0.9993423
8.084655,1.0003647
8.086043,1.0002403
8.087432,1.0003520
8.088821,1.0002345
8.090210,1.0004224
8.091599,1.0003081
8.092988,1.0006993
8.094377,0.9996984
8.095766,1.0001108
8.097154,0.9999881
8.098543,0.9995965
8.099932,0.9997159
8.101321,0.9998613
8.102710,0.9999686
8.104099,1.0004167
8.105488,1.0005424
8.106877,0.9998796
8.108265,1.0005776
8.109654,0.9999763
8.111043,0.9999602
8.112432,0.9997025
8.113821,0.9995641
8.115210,1.0000702
8.116599,0.9996004
8.117987,0.9998489
8.119376,0.9998793
8.120765,0.9998088
8.122154,0.9996875
8.123543,0.9996181
8.124932,1.0001335
8.126321,1.0001062
8.127710,1.0002587
8.129098,1.0000198
8.130487,1.0004288
8.131876,1.0004724
8.133265,1.0003853
8.134654,1.0003861
8.136043,1.0000009
8.137432,1.0003702
8.138821,1.0001388
8.140209,0.9994757
8.141598,1.0000190
8.142987,0.9997350
8.144376,0.9996557
8.145765,0.9995792
8.147154,1.0003019
8.148543,1.0003996
8.149931,1.0001679
8.151320,0.9998892
8.152709,1.0003136
8.154098,1.0001956
8.155487,1.0000596
8.156876,0.9997544
8.158265,1.0003534
8.159654,1.0000662
8.161042,0.9993688
8.162431,0.9993440
8.163820,0.9999587
8.165209,0.9997309
8.166598,0.9999589
8.167987,1.0005960
8.169376,0.9998338
8.170765,0.9998070
8.172153,1.0002889
8.173542,1.0003543
8.174931,0.9998058
8.176320,0.9999880
8.177709,0.9997311
8.179098,1.0002211
8.180487,0.9998796
8.181875,0.9999120
8.183264,0.9996775
8.184653,1.0003471
8.186042,0.9996693
8.187431,0.9998274
8.188820,0.9994559
8.190209,1.0002294
8.191598,0.9998113
8.192986,1.0003875
8.194375,1.0001446
8.195764,1.0002759
8.197153,0.9997517
8.198542,0.9995633
8.199931,0.9996085
8.201320,1.0004053
8.202709,0.9998714
8.204097,0.9996574
8.205486,0.9997788
8.206875,1.0000704
8.208264,1.0002889
8.209653,1.0000648
8.211042,0.9995783
8.212431,0.9998409
8.213819,0.9997725
8.215208,0.9999828
8.216597,0.9998292
8.217986,0.9996714
8.219375,0.9999291
8.220764,0.9993337
8.222153,1.0007027
8.223542,1.0002463
8.224930,0.9998300
8.226319,0.9996523
8.227708,1.0003111
8.229097,1.0001171
8.230486,1.0003689
8.231875,1.0003731
8.233264,0.9998161
8.234653,1.0002378
8.236041,1.0002921
8.237430,0.9997186
8.238819,1.0006852
8.240208,0.9998469
8.241597,0.9995443
8.242986,1.0003307
8.244375,1.0000248
8.245763,1.0001589
8.247152,0.9999877
8.248541,0.9997396
8.249930,1.0005051
8.251319,1.0001293
8.252708,1.0001034
8.254097,0.9998458
8.255486,0.9998829
8.256874,0.9999165
8.258263,0.9997424
8.259652,0.9996635
8.261041,1.0001484
8.262430,1.0004001
8.263819,1.0000934
8.265208,0.9999299
8.266597,1.0000904
8.267985,1.0001811
8.269374,1.0000137
8.270763,0.9996381
8.272152,0.9998289
8.273541,1.0000844
8.274930,0.9998455
8.276319,0.9993479
8.277707,1.0004299
8.279096,0.9997335
8.280485,0.9996259
8.281874,0.9999519
8.283263,0.9998321
8.284652,0.9998328
8.286041,1.0000113
8.287430,0.9995184
8.288818,0.9994989
8.290207,1.0000704
8.291596,0.9997955
8.292985,1.0000327
8.294374,0.9994979
8.295763,0.9999320
8.297152,1.0002056
8.298541,0.9993246
8.299929,0.9997982
8.301318,1.0000872
8.302707,1.0000340
8.304096,0.9996545
8.305485,1.0003085
8.306874,0.9998781
8.308263,0.9999291
8.309651,1.0003281
8.311040,1.0004672
8.312429,0.9999903
8.313818,0.9997679
8.315207,0.9998832
8.316596,1.0000177
8.317985,0.9999197
8.319374,0.9996051
8.320762,0.9999182
8.322151,1.0000437
8.323540,1.0002506
8.324929,1.0000838
8.326318,1.0000943
8.327707,1.0003604
8.329096,1.0002889
8.330485,0.9995154
8.331873,0.9998709
8.333262,1.0003310
8.334651,1.0000804
8.336040,0.9995628
8.337429,0.9999134
8.338818,0.9996413
8.340207,0.9999053
8.341595,1.0002659
8.342984,0.9997820
8.344373,0.9997716
8.345762,0.9999890
8.347151,1.0000618
8.348540,0.9997225
8.349929,0.9998603
8.351318,0.9999825
8.352706,1.0001759
8.354095,0.9998774
8.355484,0.9997994
8.356873,1.0001398
8.358262,0.9994174
8.359651,0.9992924
8.361040,1.0000018
8.362428,1.0002564
8.363817,1.0002735
8.365206,0.9996528
8.366595,1.0000398
8.367984,1.0002039
8.369373,1.0001230
8.370762,1.0005017
8.372151,1.0000313
8.373539,1.0001478
8.374928,0.9998762
8.376317,1.0001425
8.377706,1.0002768
8.379095,0.9999325
8.380484,1.0001479
8.381873,1.0000388
8.383262,0.9997214
8.384650,1.0003470
8.386039,0.9993940
8.387428,1.0002865
8.388817,1.0000715
8.390206,0.9998515
8.391595,1.0000570
8.392984,1.0003682
8.394372,0.9998768
8.395761,1.0001807
8.397150,0.9995052
8.398539,1.0000230
8.399928,0.9999882
8.401317,1.0000683
8.402706,0.9996090
8.404095,0.9999665
8.405483,0.9999359
8.406872,0.9998858
8.408261,1.0002174
8.409650,0.9996343
8.411039,1.0004802
8.412428,1.0003131
8.413817,1.0004993
8.415206,1.0006601
8.416594,0.9997437
8.417983,0.9998765
8.419372,1.0007721
8.420761,1.0007601
8.422150,0.9998874
8.423539,0.9999462
8.424928,0.9999266
8.426316,0.9995666
8.427705,1.0001905
8.429094,0.9994828
8.430483,0.9996111
8.431872,1.0000465
8.433261,0.9999250
8.434650,0.9994688
8.436039,1.0001499
8.437427,0.9997948
8.438816,1.0003282
8.440205,1.0001463
8.441594,1.0002495
8.442983,0.9998767
8.444372,1.0000071
8.445761,0.9998465
8.447150,0.9998894
8.448538,0.9999215
8.449927,1.0003251
8.451316,1.0002065
8.452705,0.9998463
8.454094,0.9992864
8.455483,1.0004323
8.456872,0.9997567
8.458260,0.9997959
8.459649,1.0000639
8.461038,0.9995793
8.462427,1.0000863
8.463816,1.0003896
8.465205,1.0001153
8.466594,1.0004387
8.467983,1.0002984
8.469371,1.0002602
8.470760,1.0003031
8.472149,0.9998664
8.473538,0.9998400
8.474927,1.0003652
8.476316,1.0000293
8.477705,1.0006703
8.479094,0.9997698
8.480482,0.9998232
8.481871,1.0003553
8.483260,1.0005609
8.484649,0.9998290
8.486038,1.0002605
8.487427,0.9998460
8.488816,1.0001595
8.490204,0.9999320
8.491593,1.0000006
8.492982,0.9997420
8.494371,0.9993789
8.495760,1.0003012
8.497149,0.9999130
8.498538,0.9999369
8.499927,1.0002539
8.501315,1.0002804
8.502704,0.9999937
8.504093,0.9999414
8.505482,0.9994808
8.506871,0.9988173
8.508260,0.9981652
8.509649,0.9971911
8.511037,0.9958313
8.512426,0.9947703
8.513815,0.9931632
8.515204,0.9920548
8.516593,0.9911549
8.517982,0.9896306
8.519371,0.9883051
8.520760,0.9879740
8.522148,0.9865060
8.523537,0.9860452
8.524926,0.9860552
8.526315,0.9858803
8.527704,0.9857947
8.529093,0.9854927
8.530482,0.9862333
8.531871,0.9850748
8.533259,0.9853823
8.534648,0.9854951
8.536037,0.9856684
8.537426,0.9853807
8.538815,0.9845313
8.540204,0.9841935
8.541593,0.9848323
8.542981,0.9849310
8.544370,0.9843892
8.545759,0.9843631
8.547148,0.9850946
8.548537,0.9837822
8.549926,0.9844474
8.551315,0.9842884
8.552704,0.9846888
8.554092,0.9841969
8.555481,0.9839915
8.556870,0.9844175
8.558259,0.9842777
8.559648,0.9840694
8.561037,0.9836472
8.562426,0.9840471
8.563815,0.9837182
8.565203,0.9840594
8.566592,0.9837775
8.567981,0.9833173
8.569370,0.9836098
8.570759,0.9842565
8.572148,0.9838901
8.573537,0.9838538
8.574925,0.9835170
8.576314,0.9839017
8.577703,0.9838567
8.579092,0.9835469
8.580481,0.9838095
8.581870,0.9834750
8.583259,0.9841118
8.584648,0.9842504
8.586036,0.9843974
8.587425,0.9848752
8.588814,0.9845433
8.590203,0.9845879
8.591592,0.9846638
8.592981,0.9845759
8.594370,0.9842433
8.595759,0.9841630
8.597147,0.9849611
8.598536,0.9845298
8.599925,0.9847985
8.601314,0.9851281
8.602703,0.9849839
8.604092,0.9856740
8.605481,0.9849267
8.606869,0.9855971
8.608258,0.9857037
8.609647,0.9867987
8.611036,0.9862395
8.612425,0.9868102
8.613814,0.9866341
8.615203,0.9880276
8.616592,0.9886038
8.617980,0.9896007
8.619369,0.9921044
8.620758,0.9920126
8.622147,0.9935842
8.623536,0.9950316
8.624925,0.9959767
8.626314,0.9973129
8.627702,0.9981453
8.629091,0.9992814
8.630480,0.9992856
8.631869,0.9998891
8.633258,1.0000764
8.634647,0.9996667
8.636036,0.9998152
8.637425,1.0006215
8.638813,0.9999409
8.640202,0.9999528
8.641591,1.0002959
8.642980,0.9999468
8.644369,0.9999970
8.645758,1.0004936
8.647147,0.9996807
8.648536,1.0004914
8.649924,1.0003151
8.651313,1.0002062
8.652702,0.9994220
8.654091,1.0001501
8.655480,0.9994791
8.656869,1.0000577
8.658258,1.0000323
8.659646,0.9994723
8.661035,1.0002005
8.662424,1.0001419
8.663813,0.9997638
8.665202,0.9996244
8.666591,0.9999495
8.667980,0.9997541
8.669369,1.0000787
8.670757,1.0002722
8.672146,0.9998419
8.673535,0.9999302
8.674924,0.9998124
8.676313,0.9996695
8.677702,1.0001644
8.679091,0.9996352
8.680479,1.0001388
8.681868,0.9998987
8.683257,1.0001155
8.684646,1.0002290
8.686035,1.0003992
8.687424,1.0001660
8.688813,1.0005465
8.690202,1.0000482
8.691590,1.0009321
8.692979,1.0002911
8.694368,0.9999738
8.695757,1.0002681
8.697146,1.0001872
8.698535,0.9999205
8.699924,0.9997678
8.701313,0.9998821
8.702701,1.0002096
8.704090,0.9999675
8.705479,1.0000899
8.706868,0.9999577
8.708257,0.9999759
8.709646,1.0000269
8.711035,1.0002549
8.712423,1.0001290
8.713812,1.0003888
8.715201,1.0000353
8.716590,0.9999299
8.717979,1.0003392
8.719368,0.9997666
8.720757,1.0001714
8.722146,1.0000862
8.723534,1.0002675
8.724923,0.9999581
8.726312,1.0000193
8.727701,1.0001856
8.729090,0.9997501
8.730479,0.9996951
8.731868,1.0002805
8.733257,1.0002798
8.734645,1.0002189
8.736034,1.0001921
8.737423,0.9997444
8.738812,0.9995517
8.740201,1.0000104
8.741590,0.9999395
8.742979,0.9994689
8.744367,0.9999319
8.745756,0.9997864
8.747145,1.0001705
8.748534,1.0003455
8.749923,0.9995961
8.751312,0.9997909
8.752701,0.9998251
8.754090,0.9999702
8.755478,0.9997900
8.756867,0.9998930
8.758256,1.0000024
8.759645,0.9996503
8.761034,0.9993444
8.762423,0.9999344
8.763812,0.9996923
8.765200,0.9999600
8.766589,0.9998183
8.767978,0.9999665
8.769367,0.9999875
8.770756,1.0003060
8.772145,0.9995450
8.773534,1.0000511
8.774923,1.0004023
8.776311,0.9995926
8.777700,1.0000721
8.779089,1.0003975
8.780478,1.0004147
8.781867,1.0006398
8.783256,0.9999835
8.784645,1.0001428
8.786034,0.9998579
8.787422,0.9998668
8.788811,0.9998053
8.790200,1.0000561
8.791589,0.9999658
8.792978,1.0000371
8.794367,0.9995757
8.795756,0.9999789
8.797144,1.0001034
8.798533,0.9999911
8.799922,0.9995419
8.801311,0.9995890
8.802700,1.0001291
8.804089,1.0001796
8.805478,0.9994027
8.806867,0.9997403
8.808255,0.9998535
8.809644,0.9998648
8.811033,0.9996119
8.812422,0.9993609
8.813811,0.9994129
8.815200,1.0000646
8.816589,0.9993922
8.817978,1.0001794
8.819366,1.0001744
8.820755,0.9994193
8.822144,1.0003533
8.823533,1.0005981
8.824922,0.9997952
8.826311,0.9999352
8.827700,0.9999331
8.829088,0.9992670
8.830477,1.0001162
8.831866,0.9997574
8.833255,0.9996341
8.834644,1.0000228
8.836033,1.0001069
8.837422,0.9996134
8.838811,0.9999986
8.840199,1.0008076
8.841588,1.0001728
8.842977,0.9995964
8.844366,1.0000830
8.845755,0.9996292
8.847144,1.0003340
8.848533,1.0005072
8.849921,1.0000933
8.851310,0.9998086
8.852699,1.0000683
8.854088,1.0004119
8.855477,1.0001621
8.856866,1.0000776
8.858255,0.9999502
8.859644,1.0002687
8.861032,1.0002024
8.862421,1.0002941
8.863810,0.9998665
8.865199,0.9997364
8.866588,1.0007771
8.867977,1.0001946
8.869366,0.9996498
8.870755,1.0000298
8.872143,1.0002635
8.873532,0.9998438
8.874921,0.9999820
8.876310,1.0001194
8.877699,1.0001457
8.879088,0.9999636
8.880477,0.9998363
8.881865,0.9997481
8.883254,0.9995848
8.884643,0.9997442
8.886032,0.9994923
8.887421,1.0007558
8.888810,1.0003689
8.890199,1.0003835
8.891588,0.9998435
8.892976,0.9997816
8.894365,0.9996444
8.895754,1.0004571
8.897143,1.0000640
8.898532,0.9999983
8.899921,1.0006908
8.901310,0.9991439
8.902698,1.0008513
8.904087,0.9998775
8.905476,1.0004781
8.906865,0.9999711
8.908254,0.9995756
8.909643,1.0000239
8.911032,0.9999356
8.912421,1.0000761
8.913809,0.9998042
8.915198,0.9998832
8.916587,1.0003931
8.917976,1.0000320
8.919365,0.9999182
8.920754,1.0003661
8.922143,0.9997240
8.923532,0.9998522
8.924920,1.0001186
8.926309,0.9999193
8.927698,1.0001038
8.929087,0.9999775
8.930476,1.0002202
8.931865,0.9999097
8.933254,0.9995692
8.934642,0.9994409
8.936031,1.0000133
8.937420,1.0001344
8.938809,1.0002751
8.940198,1.0000344
8.941587,1.0004623
8.942976,1.0002032
8.944365,0.9999493
8.945753,1.0007902
8.947142,1.0000708
8.948531,1.0004151
8.949920,1.0003764
8.951309,1.0004074
8.952698,1.0003163
8.954087,0.9995945
8.955475,1.0000278
8.956864,0.9996619
8.958253,0.9996529
8.959642,0.9995368
8.961031,1.0001066
8.962420,0.9995788
8.963809,0.9992463
8.965198,1.0001090
8.966586,1.0006315
8.967975,0.9999273
8.969364,1.0000961
8.970753,1.0004457
8.972142,1.0000072
8.973531,1.0004244
8.974920,1.0003716
8.976309,0.9997214
8.977697,0.9998229
8.979086,0.9997948
8.980475,1.0004240
8.981864,0.9998558
8.983253,0.9998915
8.984642,0.9996854
8.986031,0.9995227
8.987419,0.9999164
8.988808,0.9999346
8.990197,0.9997772
8.991586,1.0002059
8.992975,0.9998293
8.994364,0.9995558
8.995753,0.9994123
8.997142,0.9997970
8.998530,1.0003615
8.999919,1.0006908
9.001308,1.0002142
9.002697,0.9989943
9.004086,1.0000693
9.005475,1.0002749
9.006864,1.0002175
9.008252,1.0009917
9.009641,0.9997452
9.011030,1.0002649
9.012419,1.0002910
9.013808,1.0003552
9.015197,0.9995450
9.016586,1.0004627
9.017975,0.9993301
9.019363,0.9998916
9.020752,1.0003355
9.022141,0.9995472
9.023530,0.9995302
9.024919,0.9996119
9.026308,0.9997083
9.027697,0.9998089
9.029086,1.0001447
9.030474,1.0003657
9.031863,0.9996571
9.033252,1.0001397
9.034641,0.9998083
9.036030,1.0003382
9.037419,0.9999609
9.038808,1.0001481
9.040196,1.0001215
9.041585,1.0006450
9.042974,0.9996738
9.044363,0.9996554
9.045752,0.9999227
9.047141,0.9997591
9.048530,1.0003275
9.049919,1.0007124
9.051307,0.9996601
9.052696,1.0001011
9.054085,0.9999273
9.055474,1.0007355
9.056863,0.9997898
9.058252,0.9996616
9.059641,0.9993913
9.061029,1.0006261
9.062418,0.9998743
9.063807,0.9997060
9.065196,1.0000015
9.066585,1.0002058
9.067974,0.9996427
9.069363,1.0004498
9.070752,1.0004536
9.072140,0.9999541
9.073529,0.9999221
9.074918,0.9999459
9.076307,1.0000385
9.077696,1.0006455
9.079085,0.9994467
9.080474,0.9999020
9.081863,0.9999761
9.083251,1.0004693
9.084640,0.9998819
9.086029,0.9997126
9.087418,1.0001140
9.088807,0.9996368
9.090196,0.9992535
9.091585,0.9998711
9.092973,1.0001070
9.094362,0.9996223
9.095751,1.0004338
9.097140,0.9999399
9.098529,0.9995765
9.099918,0.9998417
9.101307,1.0001208
9.102696,0.9995270
9.104084,1.0001581
9.105473,0.9996652
9.106862,1.0002852
9.108251,0.9998412
9.109640,0.9996157
9.111029,0.9998105
9.112418,1.0002217
9.113806,1.0002191
9.115195,0.9998118
9.116584,0.9999760
9.117973,1.0004512
9.119362,0.9999630
9.120751,1.0003700
9.122140,1.0004865
9.123529,1.0001460
9.124917,1.0000662
9.126306,0.9997108
9.127695,0.9998746
9.129084,0.9996463
9.130473,0.9999326
9.131862,1.0000101
9.133251,0.9997455
9.134640,1.0001934
9.136028,0.9995830
9.137417,1.0002300
9.138806,1.0000263
9.140195,0.9996870
9.141584,0.9997220
9.142973,1.0003856
9.144362,0.9998708
9.145750,1.0001369
9.147139,1.0000910
9.148528,0.9997910
9.149917,1.0002559
9.151306,0.9999148
9.152695,1.0004789
9.154084,1.0002354
9.155473,1.0002039
9.156861,1.0002493
9.158250,0.9999392
9.159639,1.0005894
9.161028,1.0005504
9.162417,1.0002730
9.163806,0.9996473
9.165195,0.9997632
9.166583,1.0002523
9.167972,0.9998205
9.169361,0.9993033
9.170750,0.9993974
9.172139,0.9999257
9.173528,1.0002994
9.174917,0.9997694
9.176306,1.0000473
9.177694,1.0003092
9.179083,0.9996195
9.180472,1.0000045
9.181861,0.9993608
9.183250,0.9996382
9.184639,0.9999963
9.186028,1.0002725
9.187416,1.0002307
9.188805,1.0002395
9.190194,1.0007379
9.191583,1.0001673
9.192972,0.9995826
9.194361,0.9998824
9.195750,1.0001595
9.197139,1.0008720
9.198527,1.0004875
9.199916,0.9996721
9.201305,1.0002843
9.202694,1.0002093
9.204083,1.0002905
9.205472,1.0000937
9.206861,0.9997786
9.208250,0.9996579
9.209638,1.0002214
9.211027,1.0001256
9.212416,0.9999870
9.213805,1.0005358
9.215194,0.9998072
9.216583,0.9999675
9.217972,1.0004555
